2.957600000000000000e+04,7.160000000000000000e+02,5.518569999999999709e+02,9.100000000000000000e+02,5.900000000000000000e+01,2.200000000000000000e+01,1.159848999999999933e+03,2.164199999999999946e+01,3.568599999999999994e+01,8.629999999999999893e-01,1.641398100000000000e+07,1.653286000000000000e+06,1.592940000000000000e+05,0.000000000000000000e+00,8.964400000000000000e+04,5.980100000000000000e+04,6.480000000000000426e+00,6.199999999999999956e-01,0.000000000000000000e+00,2.345000000000000000e+03,7.823999999999999488e+01,2.549988100000000000e+07,3.201999999999999957e+00,3.789999999999999858e+01,1.550399999999999956e+01,1.012899999999999956e+01,4.464870999999999913e+04,5.000000000000000000e-01,1.077909999999999968e+02,5.070000000000000284e+00,1.300000000000000000e+01,1.650000000000000000e+01,3.839999999999999858e+00,8.343999999999999773e+01,9.439999999999999503e-01,1.012740000000000000e+05,4.060000000000000000e+02
5.975660000000000000e+05,9.586000000000000000e+03,7.464143000000000029e+03,9.959000000000000000e+03,2.180000000000000000e+02,1.292860000000000014e+02,6.634904099999999744e+04,8.287599999999999909e+02,1.105769000000000005e+03,1.435500000000000043e+01,2.933516600000000000e+07,2.587928000000000000e+06,1.838229000000000000e+06,7.497150000000000000e+05,7.745800000000000000e+04,5.497500000000000000e+04,2.873000000000000043e+01,2.041000000000000014e+01,8.320000000000000284e+00,6.104000000000000000e+03,8.240999999999999659e+01,9.006400000000000000e+06,1.067489999999999952e+02,4.439999999999999858e+01,1.920200000000000173e+01,1.374799999999999933e+01,4.543668600000000151e+04,6.999999999999999556e-01,1.451829999999999927e+02,6.349999999999999645e+00,2.839999999999999858e+01,3.089999999999999858e+01,7.370000000000000107e+00,8.154000000000000625e+01,9.220000000000000417e-01,2.945871000000000000e+06,4.080000000000000000e+02
3.038580000000000000e+05,4.451000000000000000e+03,4.174429000000000087e+03,4.203000000000000000e+03,4.700000000000000000e+01,4.214300000000000068e+01,2.996870999999999913e+04,4.117130000000000223e+02,4.145310000000000059e+02,4.155999999999999694e+00,3.146266106382978614e+06,1.352210000000000000e+06,8.992130000000000000e+05,4.529970000000000000e+05,4.369800000000000000e+04,5.408800000000000000e+04,1.333999999999999986e+01,8.869999999999999218e+00,4.469999999999999751e+00,5.335000000000000000e+03,9.629999999999999716e+01,1.013917500000000000e+07,1.193089999999999975e+02,3.239999999999999858e+01,6.017999999999999794e+00,3.870999999999999996e+00,1.584741899999999987e+04,0.000000000000000000e+00,5.598120000000000118e+02,7.110000000000000320e+00,2.999999999999999889e-01,4.250000000000000000e+01,4.700000000000000178e+00,7.300000000000000000e+01,7.560000000000000053e-01,7.581361702127847821e+03,3.900000000000000000e+02
9.791000000000000000e+03,3.100000000000000000e+02,1.228569999999999993e+02,1.940000000000000000e+02,1.500000000000000000e+01,3.713999999999999968e+00,2.489777400000000125e+04,3.124159999999999968e+02,4.933269999999999982e+02,9.445000000000000284e+00,1.000000000000000000e+00,1.500000000000000000e+04,1.500000000000000000e+04,0.000000000000000000e+00,6.890000000000000000e+03,6.890000000000000000e+03,3.810000000000000053e+00,3.810000000000000053e+00,0.000000000000000000e+00,1.752100000000000000e+04,9.259000000000000341e+01,3.932480000000000000e+05,3.949699999999999989e+01,3.429999999999999716e+01,8.996000000000000441e+00,5.200000000000000178e+00,2.771784700000000157e+04,0.000000000000000000e+00,2.359540000000000077e+02,1.316999999999999993e+01,3.100000000000000089e+00,2.039999999999999858e+01,2.899999999999999911e+00,7.392000000000000171e+01,8.139999999999999458e-01,0.000000000000000000e+00,3.270000000000000000e+02
1.661570000000000000e+05,1.316000000000000000e+03,1.147570999999999913e+03,6.050000000000000000e+02,7.000000000000000000e+00,5.570999999999999730e+00,9.764848399999999674e+04,6.744139999999999873e+02,3.555509999999999877e+02,3.274000000000000021e+00,3.918378000000000000e+06,1.118519000000000000e+06,6.270470000000000000e+05,4.914720000000000000e+05,2.349900000000000000e+04,2.016300000000000000e+04,6.573000000000000398e+01,3.685000000000000142e+01,2.887999999999999901e+01,1.185000000000000000e+04,7.870000000000000284e+01,1.701583000000000000e+06,1.935906999999999925e+03,3.239999999999999858e+01,2.371999999999999886e+00,1.387000000000000011e+00,4.329070500000000175e+04,0.000000000000000000e+00,1.516889999999999930e+02,1.651999999999999957e+01,5.799999999999999822e+00,3.760000000000000142e+01,2.000000000000000000e+00,7.729000000000000625e+01,8.519999999999999796e-01,2.317700000000000000e+04,4.060000000000000000e+02
7.277800000000000000e+05,7.626000000000000000e+03,7.000000000000000000e+03,1.058800000000000000e+04,1.120000000000000000e+02,9.957099999999999795e+01,4.419106999999999971e+03,4.250399999999999778e+01,6.429099999999999682e+01,6.049999999999999822e-01,5.220841000000000000e+06,7.423274000000000000e+06,5.745085000000000000e+06,1.678189000000000000e+06,2.619450000000000000e+05,1.967960000000000000e+05,4.509999999999999787e+00,3.490000000000000213e+00,1.020000000000000018e+00,1.195000000000000000e+03,9.351999999999999602e+01,1.646893830000000000e+08,1.265036000000000058e+03,2.750000000000000000e+01,5.097999999999999865e+00,3.262000000000000011e+00,3.523983999999999924e+03,1.480000000000000071e+01,2.980029999999999859e+02,8.380000000000000782e+00,1.000000000000000000e+00,4.470000000000000284e+01,8.000000000000000444e-01,7.259000000000000341e+01,6.320000000000000062e-01,3.496800000000000000e+04,3.790000000000000000e+02
3.793000000000000000e+03,2.070000000000000000e+02,1.061430000000000007e+02,4.400000000000000000e+01,3.000000000000000000e+00,1.286000000000000032e+00,1.319896600000000035e+04,3.693580000000000041e+02,1.531119999999999948e+02,4.474000000000000199e+00,1.000000000000000000e+00,7.113400000000000000e+04,7.113400000000000000e+04,0.000000000000000000e+00,4.350000000000000000e+03,3.153000000000000000e+03,2.475000000000000000e+01,2.475000000000000000e+01,0.000000000000000000e+00,1.097200000000000000e+04,7.406999999999999318e+01,2.873710000000000000e+05,6.644629999999999654e+02,3.979999999999999716e+01,1.495199999999999996e+01,9.473000000000000753e+00,1.697806799999999930e+04,0.000000000000000000e+00,1.700500000000000114e+02,1.357000000000000028e+01,1.899999999999999911e+00,1.450000000000000000e+01,5.799999999999999822e+00,7.918999999999999773e+01,8.139999999999999458e-01,0.000000000000000000e+00,2.830000000000000000e+02
3.459980000000000000e+05,1.975000000000000000e+03,1.922429000000000087e+03,2.443000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+01,3.661617599999999948e+04,2.034459999999999980e+02,2.585369999999999777e+02,1.058000000000000052e+00,5.692205666666666977e+06,1.181000000000000000e+05,9.200000000000000000e+04,2.610000000000000000e+04,0.000000000000000000e+00,1.502900000000000000e+04,1.250000000000000000e+00,9.699999999999999734e-01,2.800000000000000266e-01,1.590000000000000000e+03,2.778000000000000114e+01,9.449321000000000000e+06,4.685799999999999699e+01,4.029999999999999716e+01,1.479899999999999949e+01,9.788000000000000256e+00,1.716796700000000055e+04,0.000000000000000000e+00,4.431290000000000191e+02,5.179999999999999716e+00,1.050000000000000000e+01,4.610000000000000142e+01,1.100000000000000000e+01,7.479000000000000625e+01,8.229999999999999538e-01,3.418500000000000000e+04,3.860000000000000000e+02
9.550560000000000000e+05,2.392100000000000000e+04,1.780200000000000000e+04,2.383400000000000000e+04,4.960000000000000000e+02,3.334289999999999736e+02,8.240618200000000070e+04,1.536029999999999973e+03,2.056496000000000095e+03,2.876999999999999957e+01,1.210859200000000000e+07,3.190071000000000000e+06,2.447950000000000000e+06,7.425620000000000000e+05,1.324600000000000000e+05,7.846800000000000000e+04,2.753000000000000114e+01,2.112000000000000099e+01,6.410000000000000142e+00,6.771000000000000000e+03,8.148000000000000398e+01,1.158961600000000000e+07,3.755640000000000214e+02,4.179999999999999716e+01,1.857100000000000151e+01,1.284900000000000020e+01,4.265857600000000093e+04,2.000000000000000111e-01,1.148979999999999961e+02,4.290000000000000036e+00,2.510000000000000142e+01,3.139999999999999858e+01,5.639999999999999680e+00,8.162999999999999545e+01,9.310000000000000497e-01,8.717100000000000000e+04,4.100000000000000000e+02
1.256800000000000000e+04,1.382000000000000000e+03,3.807139999999999986e+02,3.180000000000000000e+02,1.600000000000000000e+01,5.000000000000000000e+00,3.160798900000000140e+04,9.574800000000000182e+02,7.997569999999999482e+02,1.257499999999999929e+01,1.000000000000000000e+00,3.599000000000000000e+04,3.599000000000000000e+04,0.000000000000000000e+00,2.511000000000000000e+03,1.358000000000000000e+03,9.050000000000000711e+00,9.050000000000000711e+00,0.000000000000000000e+00,3.415000000000000000e+03,7.315000000000000568e+01,3.976210000000000000e+05,1.642599999999999838e+01,2.500000000000000000e+01,3.853000000000000203e+00,2.278999999999999915e+00,7.824362000000000080e+03,0.000000000000000000e+00,1.769569999999999936e+02,1.710999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000044e+00,7.462000000000000455e+01,7.159999999999999698e-01,0.000000000000000000e+00,2.570000000000000000e+02
7.720000000000000000e+03,6.370000000000000000e+02,1.291430000000000007e+02,9.700000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,6.367960000000000491e+02,1.065300000000000047e+01,8.000999999999999446e+00,1.650000000000000078e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.082999999999999829e+01,1.212319800000000000e+07,9.910999999999999943e+01,1.880000000000000071e+01,3.244000000000000217e+00,1.941999999999999948e+00,2.064235999999999876e+03,4.960000000000000142e+01,2.358480000000000132e+02,9.899999999999999911e-01,5.999999999999999778e-01,1.230000000000000071e+01,5.000000000000000000e-01,6.177000000000000313e+01,5.450000000000000400e-01,0.000000000000000000e+00,3.480000000000000000e+02
9.660000000000000000e+02,5.700000000000000000e+01,2.528600000000000136e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.429999999999999882e-01,1.251924999999999955e+03,3.277000000000000313e+01,1.296000000000000041e+00,1.849999999999999978e-01,6.740800000000000000e+05,4.790320000000000000e+05,4.790320000000000000e+05,0.000000000000000000e+00,9.732200000000000000e+04,9.163600000000000000e+04,6.207999999999999829e+01,6.207999999999999829e+01,0.000000000000000000e+00,1.187590000000000000e+05,9.721999999999999886e+01,7.716120000000000000e+05,2.118799999999999883e+01,2.860000000000000142e+01,4.884999999999999787e+00,2.976999999999999869e+00,8.708596999999999753e+03,1.500000000000000000e+00,2.170660000000000025e+02,9.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.699999999999999956e+00,7.178000000000000114e+01,6.540000000000000258e-01,1.505800000000000000e+04,2.640000000000000000e+02
2.916750000000000000e+05,2.866000000000000000e+03,2.256856999999999971e+03,1.269500000000000000e+04,1.656000000000000000e+03,2.895710000000000264e+02,2.498708799999999974e+04,1.933389999999999986e+02,1.087549999999999955e+03,2.480699999999999861e+01,1.069126000000000000e+06,5.772110000000000000e+05,4.000870000000000000e+05,1.771240000000000000e+05,8.607200000000000000e+04,1.672000000000000000e+04,4.940000000000000391e+00,3.430000000000000160e+00,1.520000000000000018e+00,1.432000000000000000e+03,9.629999999999999716e+01,1.167302900000000000e+07,1.020199999999999996e+01,2.539999999999999858e+01,6.703999999999999737e+00,4.392999999999999794e+00,6.885828999999999724e+03,7.099999999999999645e+00,2.042990000000000066e+02,6.889999999999999680e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000089e+00,7.151000000000000512e+01,7.179999999999999716e-01,1.334700000000000000e+04,3.850000000000000000e+02
1.918760000000000000e+05,3.755000000000000000e+03,1.635143000000000029e+03,8.025000000000000000e+03,2.070000000000000000e+02,7.757099999999999795e+01,5.848424900000000343e+04,4.983949999999999818e+02,2.446039000000000215e+03,2.364399999999999835e+01,8.763060000000000000e+05,1.500000000000000000e+04,1.500000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.630000000000000000e+02,4.600000000000000200e-01,4.600000000000000200e-01,0.000000000000000000e+00,8.000000000000000000e+01,9.259000000000000341e+01,3.280815000000000000e+06,6.849599999999999511e+01,4.250000000000000000e+01,1.656899999999999906e+01,1.071100000000000030e+01,1.171389500000000044e+04,2.000000000000000111e-01,3.296349999999999909e+02,1.008000000000000007e+01,3.019999999999999929e+01,4.770000000000000284e+01,3.500000000000000000e+00,7.740000000000000568e+01,7.800000000000000266e-01,2.981133333333337214e+04,3.940000000000000000e+02
4.470200000000000000e+04,2.356000000000000000e+03,4.821429999999999723e+02,6.840000000000000000e+02,6.200000000000000000e+01,1.214300000000000068e+01,1.900898300000000017e+04,2.050250000000000057e+02,2.908629999999999995e+02,5.163999999999999702e+00,1.000000000000000000e+00,4.161200000000000000e+04,4.161200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.692000000000000000e+03,1.770000000000000018e+00,1.770000000000000018e+00,0.000000000000000000e+00,1.145000000000000000e+03,6.434999999999999432e+01,2.351625000000000000e+06,4.043999999999999595e+00,2.580000000000000071e+01,3.940999999999999837e+00,2.241999999999999993e+00,1.580737399999999980e+04,0.000000000000000000e+00,2.373720000000000141e+02,4.809999999999999609e+00,5.700000000000000178e+00,3.439999999999999858e+01,1.800000000000000044e+00,6.959000000000000341e+01,7.349999999999999867e-01,0.000000000000000000e+00,2.950000000000000000e+02
1.404307600000000000e+07,1.001580000000000000e+05,7.712900000000000000e+04,3.780030000000000000e+05,4.249000000000000000e+03,3.123570999999999913e+03,6.606659299999999348e+04,3.628589999999999804e+02,1.778339999999999918e+03,1.469500000000000028e+01,6.421441000000000000e+06,3.380713200000000000e+07,2.480551500000000000e+07,9.001617000000000000e+06,3.368729000000000000e+06,1.135847000000000000e+06,1.590000000000000036e+01,1.166999999999999993e+01,4.230000000000000426e+00,5.344000000000000000e+03,8.101999999999999602e+01,2.125594090000000000e+08,2.503999999999999915e+01,3.350000000000000000e+01,8.551999999999999602e+00,5.059999999999999609e+00,1.410345199999999932e+04,3.399999999999999911e+00,1.779610000000000127e+02,8.109999999999999432e+00,1.009999999999999964e+01,1.789999999999999858e+01,2.200000000000000178e+00,7.587999999999999545e+01,7.650000000000000133e-01,1.613880000000000000e+05,4.030000000000000000e+02
2.230000000000000000e+02,1.500000000000000000e+01,6.857000000000000206e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.429999999999999882e-01,5.097339999999999804e+02,1.567399999999999949e+01,6.857000000000000206e+00,3.270000000000000129e-01,1.000000000000000000e+00,2.323000000000000000e+03,2.323000000000000000e+03,0.000000000000000000e+00,3.400000000000000000e+02,5.810000000000000000e+02,5.300000000000000266e-01,5.300000000000000266e-01,0.000000000000000000e+00,1.328000000000000000e+03,5.832999999999999829e+01,4.374830000000000000e+05,8.134699999999999420e+01,3.239999999999999858e+01,4.591000000000000192e+00,2.382000000000000117e+00,7.180925100000000384e+04,0.000000000000000000e+00,2.012849999999999966e+02,1.278999999999999915e+01,2.000000000000000000e+00,3.089999999999999858e+01,2.700000000000000178e+00,7.585999999999999943e+01,8.379999999999999671e-01,0.000000000000000000e+00,3.920000000000000000e+02
3.909110000000000000e+05,7.560000000000000000e+03,3.669286000000000058e+03,1.551800000000000000e+04,2.480000000000000000e+02,1.404290000000000020e+02,5.625877399999999761e+04,5.280729999999999791e+02,2.233304999999999836e+03,2.021000000000000085e+01,2.378019000000000000e+06,6.573330000000000000e+05,5.219560000000000000e+05,1.353770000000000000e+05,2.037500000000000000e+04,1.448600000000000000e+04,9.460000000000000853e+00,7.509999999999999787e+00,1.949999999999999956e+00,2.085000000000000000e+03,7.315000000000000568e+01,6.948445000000000000e+06,6.518000000000000682e+01,4.470000000000000284e+01,2.080099999999999838e+01,1.327200000000000024e+01,1.856330700000000070e+04,1.500000000000000000e+00,4.246879999999999882e+02,5.809999999999999609e+00,3.010000000000000142e+01,4.439999999999999858e+01,7.453999999999999737e+00,7.504999999999999716e+01,8.159999999999999476e-01,2.061100000000000000e+04,3.960000000000000000e+02
1.316700000000000000e+04,3.150000000000000000e+02,1.900000000000000000e+02,1.550000000000000000e+02,5.000000000000000000e+00,2.286000000000000032e+00,6.299009999999999536e+02,9.089000000000000412e+00,7.415000000000000036e+00,1.089999999999999997e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.981000000000000227e+01,2.090327800000000000e+07,7.015099999999999625e+01,1.760000000000000142e+01,2.408999999999999808e+00,1.358000000000000096e+00,1.703102000000000089e+03,4.370000000000000284e+01,2.690480000000000018e+02,2.419999999999999929e+00,1.600000000000000089e+00,2.389999999999999858e+01,4.000000000000000222e-01,6.157999999999999829e+01,4.520000000000000129e-01,0.000000000000000000e+00,3.920000000000000000e+02
3.643000000000000000e+03,1.660000000000000000e+02,5.700000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,4.289999999999999925e-01,3.063720000000000141e+02,4.793999999999999595e+00,5.050000000000000044e-01,3.599999999999999728e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.730999999999999872e+01,1.189078100000000000e+07,4.230620000000000118e+02,1.750000000000000000e+01,2.561999999999999833e+00,1.504000000000000004e+00,7.022250000000000227e+02,7.170000000000000284e+01,2.930679999999999836e+02,6.049999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,6.157999999999999829e+01,4.329999999999999960e-01,0.000000000000000000e+00,3.080000000000000000e+02
7.444000000000000000e+03,6.240000000000000000e+02,3.925710000000000264e+02,4.900000000000000000e+01,4.000000000000000000e+00,2.286000000000000032e+00,4.452429999999999950e+02,2.348100000000000165e+01,2.931000000000000050e+00,1.370000000000000107e-01,1.000000000000000000e+00,1.710932000000000000e+06,1.277688000000000000e+06,4.332440000000000000e+05,1.027750000000000000e+05,7.153500000000000000e+04,1.023000000000000043e+01,7.639999999999999680e+00,2.589999999999999858e+00,4.279000000000000000e+03,7.221999999999999886e+01,1.671897100000000000e+07,9.067199999999999704e+01,2.560000000000000142e+01,4.411999999999999922e+00,2.384999999999999787e+00,3.645070000000000164e+03,0.000000000000000000e+00,2.708919999999999959e+02,4.000000000000000000e+00,2.000000000000000000e+00,3.370000000000000284e+01,8.000000000000000444e-01,6.981999999999999318e+01,5.939999999999999725e-01,0.000000000000000000e+00,3.870000000000000000e+02
